,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,neutral,neutral,TRUE,"Hvis brugsen i Pedersker skal overleve, skal medlemmerne begynde at bruge lidt flere penge.

Se mere i nyhederne kl. 19.30. [LINK]",[-0.55921644  0.4909593   0.31074128],[0.16012906 0.45767337 0.3821976 ]
11,neutral,positive,MISS,"@USER @USER @USER @USER Og her er den lille statistik, som @USER gjorde sit bedste for at skyde ned ;)

#esportdk #csgo #globaloffensive 

[LINK]",[-0.7352205   0.5164786   0.46613228],[0.12786269 0.44704357 0.42509374]
12,neutral,positive,MISS,"Anbefalet. Journalistens @USER besøgte @USER i går, og hans reportage giver et fedt (og citatspækket) indtryk af stemningen 👏 #dkmedier #dkpol [LINK]",[-0.7546311   0.5051885   0.48890373],[0.12511516 0.44100416 0.43388066]
13,negative,negative,TRUE,"@USER @USER @USER Det er jo ikke tilfældigt det hedder national SOCIALISME. Han fik stemmer og kom til magten netop på, at alle fik job, velstand, velfærd og en VW. Han var faktisk ret populær i starten indtil det socialistiske slog igennem og alle mistede det hele igen, inklusive demokratiet",[ 0.9929989  -0.42025506 -0.8043635 ],[0.7096801  0.17270075 0.11761916]
14,negative,negative,TRUE,@USER @USER Alle fersken-vingummier på et skib og ud af verden. Asap.,[ 0.7339321  -0.20924918 -0.591202  ],[0.60417324 0.23525725 0.1605695 ]
15,positive,positive,TRUE,Det her er ganske enkelt fremragende #takemymoney [LINK],[-0.7483657   0.48428467  0.48760837],[0.1270319  0.4357587  0.43720943]
16,neutral,neutral,TRUE,"@USER Ok så går jeg i det mindste ikke glip af noget. Jeg lavede blogger-madder med avokado, hytteost og pocheret æg i stedt (er det stadig blogger mad hvis man ikke tager billede af det?)",[-0.13291158  0.27170187 -0.02120085],[0.27647892 0.41436532 0.3091558 ]
17,negative,negative,TRUE,"Yderligere nedsabling af integrationsområdet skal nu betale for vores sundhedssektor i en tid hvor regeringen har 40 milliarder i overskud på budgettet og hvor Rockwool fonden har vist, at integrationsbesparelserne øger kriminaliteten.
#dkpol
[LINK]",[ 1.0247011  -0.43014225 -0.8246054 ],[0.71901935 0.16784567 0.11313498]
18,negative,negative,TRUE,"Det er imponerede at #dkpol har kunnet slippe afsted med det 'argument' i årevis uden at #dkmedier stiller det indlysende spørgsmål; 'Jamen er vi ikke enige om, at i civiliserede samfund, gør vi aldrig overlagt skade på gidsler'?",[ 1.0309119  -0.44701347 -0.8157245 ],[0.7215646  0.16459641 0.11383903]
19,neutral,positive,MISS,"Nåh, men så var det jo at jeg var på arbejde i et par dage i Jylland &amp; derfor først nu har fået læst @USER's fremragende analyse &amp; longread om forholdet mellem @USER &amp; @USER for @USER - den kan sagtens tåle at blive delt igen #dkpol [LINK]",[-0.6916589   0.48612905  0.4507886 ],[0.13547173 0.43990156 0.42462674]
20,neutral,positive,MISS,.@USER i fremragende sejr – kæmpestort tillykke! – gjorde søndagens Liége-Bastogne-Liége til den mest sete udgave i 20 år af denne cykelklassiker og var med til at gøre 28. april til årets stærkeste søndag på TV 2 siden VM-håndboldfinalen. #dkmedier #cyklingtv2 #cycling [LINK],[-0.75940806  0.49836466  0.49750417],[0.12449998 0.43793836 0.43756172]
21,neutral,neutral,TRUE,"@USER @USER Det vilde er, at Cruyff havde større betydning i FC Barcelona som træner end som spiiller 😁👍🏼",[-0.75885236  0.4916677   0.48761994],[0.12546723 0.4381514  0.43638143]
22,negative,negative,TRUE,Det er trist og pinligt at opleve direkte løgn på twitter. EU giver hektarstøtte til opdyrkning af jord. Ikke til kødproduktion. #propagandaløgn [LINK],[ 0.95815533 -0.42710686 -0.7596091 ],[0.6994351  0.17503934 0.12552546]
23,negative,neutral,MISS,"At behandle fake news som en smitsom sygdom er ikke nødvendigvis en ny tilgang, men interessant, når det kommer fra et af verdens lande med det største forbrug af sociale medier. #FakeNews #dkmedier [LINK]",[ 0.4915341  -0.04312855 -0.49098074],[0.5101428  0.29887578 0.19098137]
24,neutral,positive,MISS,"Dislike homofobiske tilråb. I selskab med @USER, Jonas Bager og Mathias Heiberg, har vi i fællesskab sat nogle ord på episoderne som skete søndag og mandag. 
[LINK]
#sldk #signejtilhomofobi",[-0.72646964  0.521848    0.46278954],[0.12871465 0.44850314 0.42278224]
25,negative,negative,TRUE,"@USER Selvfølgelig. Der er masser af gode undskyldninger for, at man gjorde, som man gjorde. Man fattede jo åbenlyst ikke sagens alvor. Men at gå i flyverskjul indtil ens egen undersøgelse var klar - en undersøgelse der kun kunne være negativ for bank/ledelse - var et underligt træk.",[ 1.0291288  -0.41801035 -0.83571094],[0.7193399  0.16921918 0.11144088]
26,positive,positive,TRUE,@USER @USER Stort tillykke til dig og Sundhedsstyrelsen :-),[-0.70717037  0.42132485  0.48931473],[0.13514484 0.4177329  0.4471223 ]
27,neutral,neutral,TRUE,@USER Læs artiklen. Det er de 14 danskere i EP - sammenlignet med de 179 i Folketinget :-),[-0.6920782   0.5387185   0.38886267],[0.1356593  0.46449152 0.3998492 ]
28,negative,negative,TRUE,"@USER Helt enig. Ignorer ham, ligesom man ignorerer andre, der bare vil provokere. Men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. Og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol",[ 1.036882   -0.42565402 -0.8330766 ],[0.72161627 0.167161   0.11122274]
29,neutral,positive,MISS,"@USER Hvor mange burpees tager du, hvis det udskrives før;-)",[-0.48779014  0.4522974   0.23383005],[0.17800021 0.45571715 0.36628258]
30,negative,negative,TRUE,"Enhver skattelettelse er en underminering af velfærdsstaten ! 

HUSK - Man skal blot lade være med at stemme på de Liberale Partier og de Borgerlige Partier og på Støtte Partiet Dansk Folkeparti når Folketingsvalget 
kommer ! [LINK]",[ 1.0357054  -0.42845815 -0.8257895 ],[0.72113055 0.16677684 0.11209258]
31,positive,positive,TRUE,"@USER Jeg er oprigtig trist over grunden til dine to stærkt hjælpsomme bøger om sorg, og jeg er ligeledes trist over, at der i januar opstod en anledning til at høre dem. Det sagt, er jeg alligevel glad for, at du gjorde det og at jeg hørte dem, så tak, Esben.",[-0.6744587   0.43820223  0.48807943],[0.13811232 0.42019892 0.44168872]
32,neutral,negative,MISS,@USER @USER @USER Ja for de havde haft præcis samme betydning for kampen.... Ædru? Næppe.,[-0.48726737  0.4056362   0.3017641 ],[0.17719582 0.43274948 0.39005467]
33,neutral,negative,MISS,@USER To gange inden for 14 dage har P1 Debat haft ham på... Er det virkelig nødvendigt @USER ?? Skal vi ikke snart skåne det dyrebare offentlige rum lidt?,[-0.30484033  0.3485378   0.14219175],[0.2229313  0.428479   0.34858972]
34,neutral,neutral,TRUE,Hurtigt overblik: Her er de vigtigste nyheder fra Finans tirsdag morgen [LINK] [LINK],[-0.74328136  0.47793362  0.47605044],[0.12859699 0.43611175 0.43529126]
35,negative,negative,TRUE,"@USER Hej Daniel, nu var det jo lige Brøndbyfans, der toppede dumheden i går. Men jeg er sådan set fløjtende ligeglad, hvilket hold du hepper på: Stop homofobi! Det gælder alle klubber og fans, det burde egentligt ikke være nødvendigt at understreg, men nu har du det så sort på hvidt.",[ 1.0298907  -0.4446347  -0.81850356],[0.7213044  0.16509746 0.11359814]
36,neutral,positive,MISS,Se de flotte dronebilleder: Våde marker forsinker landmændenes forårsarbejde [LINK],[-0.74291354  0.55182284  0.44454053],[0.12612318 0.46035382 0.41352296]
37,neutral,neutral,TRUE,"Brøndby IF skifter. '73: Simon Tibbling går ud, og Besar Halimi kommer ind",[-0.7283885   0.5571528   0.42997876],[0.12818287 0.46358937 0.40822774]
38,neutral,positive,MISS,Har her til morgen lyttet 3 x til Journey - Separate ways... #maarupmusikinspiration #rock #classic🤘 [LINK],[-0.745586    0.5288001   0.45908844],[0.12638746 0.45202535 0.42158723]
39,negative,negative,TRUE,"Et enigt folketing stemmer for en lov, som forbyder “jomfruhinde kirugi” og selv samme folketing tør ikke indfører en mindstealder for omskæring. Det er diskrimination og helt urimelig forskelsbehandling af drenge og piger #dkpol",[ 1.0291461  -0.4552568  -0.80996233],[0.72171074 0.16356681 0.11472248]
40,negative,negative,TRUE,"@USER @USER Det er så pinlig en sag at det er helt vildt! De har fordrejet sandheden i en absurd grad og nu vil de blande sig i ledelsen af skolen? Hvad sker der for dem? Den centraliserende og autoritære tankegang der har udviklet sig er kvalmende, det må da være helt op til skolen!",[ 1.0434614 -0.4207128 -0.834702 ],[0.7224705  0.16708493 0.11044451]
41,neutral,positive,MISS,"Aktieinvesteringer giver erhvervslivet mulighed for at vokse og skabe arbejdspladser. Det er til gavn for hele DK. Deltag og hør mere den 3. maj: ""Børsforum: Et aktiemarked for de mange - ikke for de få”. [LINK] #flerebørsnoteringer @USER @USER Cph",[-0.70008284  0.5226447   0.43497202],[0.1331951  0.45238906 0.4144158 ]
42,neutral,positive,MISS,"@USER Jeg synes det er fremragende at du saver United over podcast efter podcast for derefter at blive kaldt United liderlig 😂😂😂
Og ham der synes Monnerup taler og taler har vist aldrig hørt en podcast med Hebo 🤪",[-0.5276808   0.43919405  0.29470205],[0.16932996 0.44528922 0.38538083]
43,neutral,neutral,TRUE,"Stor forvirring tirsdag: Men dagen sluttede med, at 95 af kantonstyrets 150 storrådsmedlemmer i Vaud vedtog en 5G-bekymret resolution, som sætter #5G på pause og afventer national miljøudredning.
Se Tabt Tråd på Facebook.
#dkpol #dktele #dkmedier #dkgreen [LINK]",[-0.6839336  0.5334171  0.4128713],[0.13563353 0.4582007  0.4061658 ]
44,neutral,positive,MISS,"@USER Hej Christoffer! Denmark Demo Day er lige rundt om hjørnet, så tænkte på, om I har brug for flere hænder til arrangementet? Har tidligere erfaring med Events i iværksætter økosystemet og gør det gerne frivilligt!",[-0.72986364  0.49680233  0.48561937],[0.12850557 0.4381837  0.4333108 ]
45,negative,positive,MISS,"@USER Gad vide hvor mange af kommentarerne der kommer fra mennesker der har arbejdet med integration, og kender udfordringens egentlige omfang. Ja, linien er hård. Ja, det er nødvendigt. Håber du stadig er her efter valget, Mark. Keep up the good work.",[ 0.14519174  0.08340368 -0.18000643],[0.3755916  0.35308695 0.27132142]
46,neutral,positive,MISS,@USER @USER Du skal købe bladet min ven. Der er en 12 sider lang feature.,[-0.71733713  0.5055009   0.45917195],[0.13089266 0.44461805 0.42448923]
47,negative,positive,MISS,"God at starte ugen på - igen og igen. Det bær ingen føle sig for sikker eller for stor til 🙏🏻 #dkpol #ep19dk Jeg ved, det er svært - men ironien er tyk, Pia | BT Debat - [LINK] [LINK]",[ 0.5344611  -0.14151374 -0.4722045 ],[0.5335907  0.2714164  0.19499294]
48,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[ 1.0327411  -0.45293477 -0.8134485 ],[0.7224458  0.1635251  0.11402901]
49,negative,positive,MISS,@USER Vent hvad er det her lol,[ 0.15187547  0.05423351 -0.14156826],[0.3769794  0.3419104  0.28111023]
50,neutral,neutral,TRUE,"@USER Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-0.4330503   0.37419015  0.2594166 ],[0.19082683 0.42777902 0.38139412]
51,neutral,neutral,TRUE,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",[-0.7216661   0.52915156  0.434543  ],[0.13036005 0.4553735  0.41426647]
52,neutral,positive,MISS,Utrolig flotte resultater af @USER og #persimune. Ikke hver dag dansk sundhedsforskning når internationale mediers forside. Tillykke med det [LINK],[-0.69473165  0.5060245   0.43175352],[0.13499972 0.44855383 0.4164464 ]
53,negative,negative,TRUE,"@USER @USER Nårth, socialisme som i fx Frankrig og Spanien i årtier? Det her med at ligestille socialisme med kleptokratier, alene fordi de kalder sig socialister, er en af de mere tynde stråmænd. Om det skyldes intellektuel uhæderlighed eller intellektuel inkompetence kan vi blot gætte på.",[ 0.992941   -0.38616386 -0.8207043 ],[0.70678246 0.17797054 0.11524698]
54,neutral,negative,MISS,@USER @USER Birn er vel mere en Borat eller Mr. Bean?,[-0.35856897  0.41194052  0.13651185],[0.20826834 0.45004016 0.34169143]
55,negative,negative,TRUE,"@USER Hvor længe finder Ib Poulsen sig i at blive gjort til grin af DFs ledelse som er fuldstændig ligeglad med det arbejde som han går og laver?
Er det nu her kort tid før valget, at han træder i karakter og viser dem at han selv bestemmer hvordan han vil håndtere ministerens svigt?",[ 1.0404251  -0.41981676 -0.8219628 ],[0.72073036 0.16733927 0.11193039]
56,negative,negative,TRUE,@USER I know. De burde forgude en for den overmenneskelige indsat.,[ 0.95736355 -0.4369641  -0.7694818 ],[0.7013388  0.17393185 0.12472931]
57,neutral,neutral,TRUE,@USER Hvor har du kortet fra?,[-0.6827904   0.48637816  0.4576669 ],[0.13610047 0.4381503  0.4257493 ]
58,positive,positive,TRUE,@USER Hvis jeg nogensinde skal have briller 👍😎,[-0.71155125  0.45836064  0.47170144],[0.13357045 0.43032506 0.43610442]
59,neutral,negative,MISS,"@USER Bloker dem med det samme - jeg er blevet ringet op 13 dage i streg af et nummer fra Holland, der bare smækker på. 😬",[-0.7409181  0.5366698  0.4603645],[0.12638465 0.45346493 0.4201504 ]
60,neutral,neutral,TRUE,"Cardiff asian +3 ude mod City @ 2.12
Aguero er ude med skade og Pep har varslet rotation til kampen. Jeg synes endvidere, at odds 60 for Cardiff sejr er spænende, men vælger den konservative linje. #pldk",[-0.44445094  0.48455176  0.21099342],[0.18321793 0.46390465 0.3528774 ]
61,neutral,neutral,TRUE,Medie: Axcel sælger dansk it-komet [LINK] [LINK],[-0.7206778   0.53281194  0.4209612 ],[0.13098533 0.45878202 0.41023266]
62,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år [LINK] #lokalavisen #nyheder,[-0.426372    0.495037    0.18677248],[0.18660001 0.46889383 0.34450614]
63,neutral,neutral,TRUE,"@USER Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[ 0.0921169   0.15588854 -0.12520723],[0.34836915 0.37130892 0.28032193]
64,positive,positive,TRUE,@USER Glæder mig til at prøve dem!,[-0.712929    0.43609163  0.49968117],[0.13302559 0.4197092  0.44726518]
65,negative,negative,TRUE,"Skatteministeren forklarer, hvorfor det går så trægt at få kradset gæld ind, at han får statsrevisorerne både på nakken og på talerstolen i Folketinget #dkpol #skat #venstre #nordjylland [LINK]",[ 0.9869775 -0.4052093 -0.795665 ],[0.70585364 0.17542666 0.11871971]
66,negative,neutral,MISS,"@USER @USER @USER Stigningen i pensionsalderen er på mange måder en papirløsning for folk vil ophøre med at arbejde tidligere og i stedet modtage kontanthjælp, en ydelse der i dag er højere, men vil have større sociale og økonomiske omkostninger for de ramte, end en tidligere folkepension.",[ 0.5158022  -0.10684197 -0.49077588],[0.52576476 0.28208536 0.1921499 ]
67,neutral,neutral,TRUE,Pause i Nykøbing FC-HB Køge. Stilling: 1-1. Mere info her: [LINK] #1div #NykøbingFC #HBKøge,[-0.7581867   0.5047379   0.47689053],[0.12540141 0.4433877  0.43121085]
68,negative,negative,TRUE,"@USER @USER @USER @USER Det er trist at du ikke kan se det store billede. At du ikke kan se at samtlige konflikter verden over er finansieret af stormagter og alliancer, for at sikre billige ressourcer. At der er i mellemøsten ikke findes en eneste diktator som ikke sidder på USA's eller Ruslands nåde.",[ 1.0171909 -0.4440702 -0.8289695],[0.7195354  0.16689163 0.11357295]
69,negative,negative,TRUE,"@USER Nej, men lad være med at lyve om at det er opstået helt af sig selv og ikke skyldes, at I har mulighed for at få opmærksomhed på et niveau, som ingen andre.",[ 0.975809   -0.39148098 -0.8033708 ],[0.70245785 0.17898382 0.11855839]
70,negative,positive,MISS,"vi skal bestemt også være opmærksomme...

‘Bare fordi man er banal, betyder det ikke, at man ikke er farlig. Bare fordi man er latterlig, betyder det ikke, at man ikke skal tages alvorligt’ - Åsne Seierstad [LINK]",[ 0.8662506 -0.2862049 -0.7444634],[0.65980244 0.20840536 0.1317922 ]
71,neutral,negative,MISS,Har tappet millioner fra varmekunder - enegikoncernen Eniig tømmer kassen inden frasalg [LINK] #dkbiz #dkpol,[-0.1186033   0.33028868 -0.06810263],[0.2763673  0.43295023 0.29068244]
72,negative,neutral,MISS,@USER Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt; [LINK],[ 0.29271302  0.05506697 -0.30012265],[0.4271242  0.33677962 0.23609614]
73,neutral,negative,MISS,"@USER @USER @USER @USER Hvordan hænger det sammen med Enhedslisten? Jeg kan f.eks. huske den sidste debat i 2007, hvor Johanne Schmidt deltog, selvom hun var ny kandidat.",[-0.1282631   0.30066127 -0.01432472],[0.27350146 0.41999015 0.30650845]
74,positive,positive,TRUE,"RT @USER: Kære AAB fans,

Fedt at se i er så mange. Endda på en torsdag. Det kunne de lære lidt af i Herning.",[-0.7274369   0.45895627  0.4965152 ],[0.13027878 0.42669514 0.4430261 ]
75,negative,neutral,MISS,@USER @USER @USER Jeg er tilbøjelig til at spørge dig; hvorfor?,[ 0.5178109  -0.14030953 -0.49429038],[0.5315535  0.275251   0.19319549]
76,negative,negative,TRUE,@USER Køre Uwe max - Hvis du bliver valgt ind så må du love mig at lægge en ordentlig lort på Christiansborg for alle os borgere der kun kan drømme om det! Vi er dog ikke enige politisk - da jeg tror på ægte nærdemokrati og ingen repræsenterer det endnu. På forhånd tak,[ 0.9761292  -0.46110645 -0.7899668 ],[0.70993334 0.16866855 0.12139809]
77,negative,positive,MISS,"STOLT over netop at være blevet genvalgt som folketingskandidat for Radikale Venstre på Frederiksberg!

Dermed vil jeg for en god ordens skyld være at finde på stemmesedlen til folketingsvalget i hele København 😉 
@USER #fv19 [LINK]",[ 0.2514401   0.01306078 -0.23975328],[0.41670147 0.32832065 0.25497788]
78,neutral,positive,MISS,"@USER Hej Mikkel, jeg har slettet opslaget, for kom til at skrive en fejl. Det er jo helt oplagt at samle hele serien online, men lige nu går vores digitale arkiv ikke så langt tilbage. Vi arbejder på sagen ;-) Tak for tippet!",[-0.7004557   0.4788945   0.47552383],[0.13344762 0.43400642 0.432546  ]
79,neutral,positive,MISS,"@USER Der er sket så meget! Var her sidst for 14 år siden, og det er en helt anden by (mere turistet, men bedre mad hvis man ved hvor man skal gå hen)... Byen er stadig lige smuk!",[-0.6533503   0.44855413  0.43606934],[0.1432164  0.431066   0.42571768]
80,negative,negative,TRUE,"Nyt lovforslag vil give @USER lov til at indsamle følsomme oplysninger om ansatte og låne deres kollegaers identitet for at lokke dem i fælder, som kan koste dem jobbet. Sløseri skal have konsekvenser, siger forsvarsministeren. [LINK] #dkpol",[ 0.8005541  -0.23425923 -0.6901858 ],[0.6327117  0.22479784 0.14249046]
81,negative,negative,TRUE,"@USER @USER Så du vil hellere gå diktatorens ærinde og lade ham blive kaldt ""Den store leder"" som titel? (Supreme leader oversat).",[ 0.96589524 -0.40000504 -0.79553795],[0.7007957  0.17880864 0.12039564]
82,negative,negative,TRUE,"@USER Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",[ 1.0479206  -0.46495792 -0.8140167 ],[0.72693104 0.16012473 0.11294425]
83,neutral,neutral,TRUE,@USER @USER sætter særlig fokus på de mange jazz koncerter i Tivoli som kulturdirektør @USER nævnte på pressemødet #dkmedier @USER,[-0.7453957   0.5055668   0.48196813],[0.12648739 0.4419095  0.4316031 ]
84,neutral,neutral,TRUE,Aarhus United-talent skifter til tysk topklub - [LINK] [LINK],[-0.73130333  0.53921443  0.43018663],[0.1289094  0.45926508 0.41182554]
85,negative,neutral,MISS,Neeej... Det da ikke passe...#trppol #dkpol [LINK],[ 0.94667125 -0.40858823 -0.73844796],[0.6928553  0.1786738  0.12847085]
86,neutral,neutral,TRUE,Se filmen før serien [LINK],[-0.751655    0.51435     0.46482983],[0.12623143 0.4476994  0.42606923]
87,neutral,positive,MISS,"@USER Det er sjovt.
Blanding af Squash og Tennis
Tempofyldt double på mini-tennis bane",[-0.7532814   0.49872568  0.4920166 ],[0.12544966 0.438742   0.43580833]
88,neutral,positive,MISS,@USER Jeg har en til 60K Sover ufattelig godt i den ...,[-0.70401293  0.48368782  0.45932475],[0.13368751 0.43843246 0.42788   ]
89,negative,negative,TRUE,"Hvordan spørger man en kilde: ”Er du ikke-binær?” #dkmedier 
[LINK]",[ 0.9312253 -0.3619527 -0.7558987],[0.6851904  0.18801445 0.12679514]
90,negative,neutral,MISS,"@USER @USER Erkender, at han ikke har været prangende. Men forudsigelsen knytter sig nu også primært til, at han er straffesparksskytte.",[ 0.8624474  -0.27273554 -0.71913433],[0.6548734  0.2104523  0.13467441]
91,negative,positive,MISS,Er det sjovt at høre fire økonomer snakke om renter og befolkningsudvikling i 25 minutter? Det var i hvert fald sjovt at lave. Hør med her (på engelsk). #dkøko [LINK],[ 0.568229   -0.10172205 -0.49828327],[0.5388104  0.27572736 0.18546225]
92,negative,positive,MISS,Astralis!!!!! I er så vilde!!! I tonser forbi alle og lader det regne med utility #zulucs,[ 0.96138984 -0.42604217 -0.7679626 ],[0.70071435 0.17497942 0.12430619]
93,neutral,neutral,TRUE,"Strive Sport sikrer sig rettigheder til Major League Soccer
[LINK] [LINK]",[-0.73587203  0.55175376  0.4380479 ],[0.12724559 0.46115983 0.41159457]
94,negative,negative,TRUE,Det hænger ikke sammen - overhovedet - og er slet ikke gennemtænkt! #NokerNok #Jarlovsyndromet #ForbandedeHyklere #dkpol #dkmedier [LINK],[ 0.8074253  -0.25143805 -0.70623165],[0.6381811  0.221353   0.14046595]
95,neutral,positive,MISS,YouGov Denmark: Rema 1000 er danske kvinders darling #brandindex #womensrankings2019 [LINK],[-0.7547228   0.54086274  0.46032718],[0.12463237 0.45529884 0.42006877]
96,neutral,positive,MISS,"TEAM NEWS 🗒️ Startopstillingen til dagens kamp mod @USER er kommet. Og der er genvalg til stort set samtlige mand fra sidste kamp mod Randers FC.
Go' kamp! 💪⚽️ #sldk #venaab [LINK]",[-0.76142895  0.5106605   0.48460326],[0.12430355 0.44355246 0.43214396]
97,neutral,positive,MISS,Godt oprids af situationen i Algeriet her #dkpol #dkmedier #dkaid [LINK],[-0.4010699   0.42559665  0.19264631],[0.19621727 0.4484912  0.35529152]
98,positive,negative,MISS,@USER Jeg håber virkelig han referere til sig selv... ellers er det da et virkelig trist og lavt niveau dks ansigt ud af til har..😳🤔,[-0.4309199   0.29617894  0.3054141 ],[0.1938986  0.4011896  0.40491182]
99,neutral,positive,MISS,@USER ærespris går i år til @USER - for at formidle forskning. Og for at have holdninger til tobak og alkohol - og for at få forebyggelse på den sundhedspolitiske dagsorden #sundpol #dkpol - tillykke [LINK],[-0.59498125  0.4677121   0.36543068],[0.15368237 0.44478062 0.40153703]
100,neutral,negative,MISS,Steen Jakobsen (V): Skammeligt at Lars Løkke ikke lytter til sit bagland [LINK],[ 0.01416847  0.25202462 -0.16984488],[0.32253367 0.40914258 0.26832372]
101,neutral,positive,MISS,"@USER @USER Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-0.72534347  0.5014006   0.46534544],[0.12987933 0.44290257 0.42721808]
102,neutral,positive,MISS,"RT @USER: Det gør vi nemlig 💚Kom og del din mening med os🤓
#dkpol #flerevedmere [LINK]",[-0.7430417   0.4880447   0.48164102],[0.12774599 0.4375234  0.4347306 ]
103,neutral,negative,MISS,"@USER Unægtelig en knapt så positiv agenda til den kamp. For mig er der en forskel... og så nævner jeg ikke engang, at det er mandag",[-0.41320583  0.37458318  0.24369088],[0.19503339 0.42878675 0.37617984]
104,negative,negative,TRUE,@USER @USER Håb er irrelevant. Ville gerne - under andre omstændigheder - have beholdt ham. Men jeg tror der er for meget der taler (for) tungt imod han bliver (økonomi + hans eget ønsker ift Zorniger nu er væk). Havde han været en lottokupon på en billig kontrakt havde det været anderledes,[ 0.36360016 -0.05090248 -0.34573543],[0.46454588 0.30691096 0.2285431 ]
105,negative,negative,TRUE,@USER @USER @USER @USER @USER @USER @USER Men det er imod loven det han gør. Man må ikke provokere andre med vilje.,[ 0.9859447 -0.4098666 -0.766749 ],[0.7037602  0.1742736  0.12196621]
