,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
43,neutral,neutral,TRUE,"Stor forvirring tirsdag: Men dagen sluttede med, at 95 af kantonstyrets 150 storrådsmedlemmer i Vaud vedtog en 5G-bekymret resolution, som sætter #5G på pause og afventer national miljøudredning.
Se Tabt Tråd på Facebook.
#dkpol #dktele #dkmedier #dkgreen [LINK]",[-0.8167137  0.5136559  0.3797309],[0.12359755 0.46750048 0.40890196]
44,positive,positive,TRUE,"@USER Hej Christoffer! Denmark Demo Day er lige rundt om hjørnet, så tænkte på, om I har brug for flere hænder til arrangementet? Har tidligere erfaring med Events i iværksætter økosystemet og gør det gerne frivilligt!",[-0.832237    0.4113099   0.50185096],[0.12100057 0.41961694 0.45938253]
45,negative,positive,MISS,"@USER Gad vide hvor mange af kommentarerne der kommer fra mennesker der har arbejdet med integration, og kender udfordringens egentlige omfang. Ja, linien er hård. Ja, det er nødvendigt. Håber du stadig er her efter valget, Mark. Keep up the good work.",[ 0.50484437 -0.13895978 -0.22158407],[0.49777904 0.2614785  0.24074247]
46,neutral,positive,MISS,@USER @USER Du skal købe bladet min ven. Der er en 12 sider lang feature.,[-0.86274564  0.4923526   0.43858907],[0.11694075 0.45339587 0.4296634 ]
47,negative,positive,MISS,"God at starte ugen på - igen og igen. Det bær ingen føle sig for sikker eller for stor til 🙏🏻 #dkpol #ep19dk Jeg ved, det er svært - men ironien er tyk, Pia | BT Debat - [LINK] [LINK]",[ 0.6704386 -0.1838241 -0.3484898],[0.55972916 0.23821896 0.2020519 ]
48,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[ 1.1330389  -0.37298045 -0.54586905],[0.7100413  0.15748084 0.1324778 ]
49,neutral,positive,MISS,@USER Vent hvad er det her lol,[-0.04821215  0.08065611 -0.00127085],[0.3139125  0.35708812 0.3289993 ]
50,negative,neutral,MISS,"@USER Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 0.66407335 -0.11600729 -0.4046683 ],[0.5549976  0.25439376 0.19060862]
51,neutral,neutral,TRUE,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",[-0.8248655   0.51241344  0.3914163 ],[0.12220034 0.46542025 0.41237932]
52,positive,positive,TRUE,Utrolig flotte resultater af @USER og #persimune. Ikke hver dag dansk sundhedsforskning når internationale mediers forside. Tillykke med det [LINK],[-0.7746435   0.36252993  0.49483258],[0.1302604  0.40614447 0.46359512]
53,negative,negative,TRUE,"@USER @USER Nårth, socialisme som i fx Frankrig og Spanien i årtier? Det her med at ligestille socialisme med kleptokratier, alene fordi de kalder sig socialister, er en af de mere tynde stråmænd. Om det skyldes intellektuel uhæderlighed eller intellektuel inkompetence kan vi blot gætte på.",[ 1.0791193  -0.29213962 -0.58720326],[0.6931314  0.17590791 0.13096066]
54,neutral,negative,MISS,@USER @USER Birn er vel mere en Borat eller Mr. Bean?,[-0.40543514  0.4162837   0.04670535],[0.20635241 0.4693291  0.32431844]
55,negative,negative,TRUE,"@USER Hvor længe finder Ib Poulsen sig i at blive gjort til grin af DFs ledelse som er fuldstændig ligeglad med det arbejde som han går og laver?
Er det nu her kort tid før valget, at han træder i karakter og viser dem at han selv bestemmer hvordan han vil håndtere ministerens svigt?",[ 1.1380717  -0.3613268  -0.54945785],[0.7101061  0.15854143 0.13135253]
56,negative,negative,TRUE,@USER I know. De burde forgude en for den overmenneskelige indsat.,[ 1.031373  -0.2517316 -0.5671088],[0.67595947 0.18735935 0.1366812 ]
57,neutral,neutral,TRUE,@USER Hvor har du kortet fra?,[-0.7695711  0.5031645  0.3581097],[0.13056378 0.46619192 0.40324432]
58,positive,positive,TRUE,@USER Hvis jeg nogensinde skal have briller 👍😎,[-0.8745709   0.4285972   0.51523614],[0.11500843 0.4233391  0.4616525 ]
59,positive,negative,MISS,"@USER Bloker dem med det samme - jeg er blevet ringet op 13 dage i streg af et nummer fra Holland, der bare smækker på. 😬",[-0.85501987  0.45494172  0.47223663],[0.11797023 0.43720132 0.44482845]
60,neutral,neutral,TRUE,"Cardiff asian +3 ude mod City @ 2.12
Aguero er ude med skade og Pep har varslet rotation til kampen. Jeg synes endvidere, at odds 60 for Cardiff sejr er spænende, men vælger den konservative linje. #pldk",[-0.7361965  0.5129866  0.3107638],[0.13630532 0.47536385 0.38833085]
61,neutral,neutral,TRUE,Medie: Axcel sælger dansk it-komet [LINK] [LINK],[-0.8560526   0.53567225  0.37314737],[0.11847956 0.47649887 0.40502164]
62,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år [LINK] #lokalavisen #nyheder,[-0.7712518   0.54804355  0.28121293],[0.131484   0.49185336 0.37666264]
63,negative,neutral,MISS,"@USER Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[ 0.47978008  0.10330258 -0.41952908],[0.47775453 0.3278708  0.19437476]
64,positive,positive,TRUE,@USER Glæder mig til at prøve dem!,[-0.84203994  0.3188026   0.56650054],[0.12073499 0.38546118 0.4938039 ]
65,negative,negative,TRUE,"Skatteministeren forklarer, hvorfor det går så trægt at få kradset gæld ind, at han får statsrevisorerne både på nakken og på talerstolen i Folketinget #dkpol #skat #venstre #nordjylland [LINK]",[ 1.0618149  -0.27644557 -0.5740549 ],[0.686302  0.1800181 0.1336799]
66,negative,neutral,MISS,"@USER @USER @USER Stigningen i pensionsalderen er på mange måder en papirløsning for folk vil ophøre med at arbejde tidligere og i stedet modtage kontanthjælp, en ydelse der i dag er højere, men vil have større sociale og økonomiske omkostninger for de ramte, end en tidligere folkepension.",[ 0.8690403  -0.18035851 -0.4861745 ],[0.62187505 0.21774843 0.16037653]
67,neutral,neutral,TRUE,Pause i Nykøbing FC-HB Køge. Stilling: 1-1. Mere info her: [LINK] #1div #NykøbingFC #HBKøge,[-0.88405883  0.48776644  0.4544882 ],[0.1142069  0.4502653  0.43552783]
68,negative,negative,TRUE,"@USER @USER @USER @USER Det er trist at du ikke kan se det store billede. At du ikke kan se at samtlige konflikter verden over er finansieret af stormagter og alliancer, for at sikre billige ressourcer. At der er i mellemøsten ikke findes en eneste diktator som ikke sidder på USA's eller Ruslands nåde.",[ 1.1077973  -0.32611534 -0.56220895],[0.70095736 0.1670903  0.13195233]
69,negative,negative,TRUE,"@USER Nej, men lad være med at lyve om at det er opstået helt af sig selv og ikke skyldes, at I har mulighed for at få opmærksomhed på et niveau, som ingen andre.",[ 1.105572  -0.3198523 -0.5676085],[0.7002528  0.16834527 0.13140194]
70,negative,positive,MISS,"vi skal bestemt også være opmærksomme...

‘Bare fordi man er banal, betyder det ikke, at man ikke er farlig. Bare fordi man er latterlig, betyder det ikke, at man ikke skal tages alvorligt’ - Åsne Seierstad [LINK]",[ 0.7825536  -0.09980666 -0.4701028 ],[0.58839107 0.24347922 0.16812965]
71,negative,negative,TRUE,Har tappet millioner fra varmekunder - enegikoncernen Eniig tømmer kassen inden frasalg [LINK] #dkbiz #dkpol,[ 0.1904509   0.17259298 -0.24171929],[0.3800259  0.3732997  0.24667437]
72,negative,neutral,MISS,@USER Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt; [LINK],[ 0.9923043  -0.23032223 -0.5537903 ],[0.66333485 0.19532275 0.14134239]
73,neutral,negative,MISS,"@USER @USER @USER @USER Hvordan hænger det sammen med Enhedslisten? Jeg kan f.eks. huske den sidste debat i 2007, hvor Johanne Schmidt deltog, selvom hun var ny kandidat.",[-0.302914    0.42026883 -0.02141126],[0.22799289 0.4698893  0.3021178 ]
74,positive,positive,TRUE,"RT @USER: Kære AAB fans,

Fedt at se i er så mange. Endda på en torsdag. Det kunne de lære lidt af i Herning.",[-0.84365433  0.3268751   0.5546216 ],[0.12089101 0.3897162  0.4893927 ]
75,neutral,neutral,TRUE,@USER @USER @USER Jeg er tilbøjelig til at spørge dig; hvorfor?,[-0.01912334  0.23782264 -0.13855259],[0.31442565 0.4065446  0.27902976]
76,negative,negative,TRUE,@USER Køre Uwe max - Hvis du bliver valgt ind så må du love mig at lægge en ordentlig lort på Christiansborg for alle os borgere der kun kan drømme om det! Vi er dog ikke enige politisk - da jeg tror på ægte nærdemokrati og ingen repræsenterer det endnu. På forhånd tak,[ 1.0611157  -0.34065983 -0.5046484 ],[0.6872437  0.16917156 0.14358465]
77,neutral,positive,MISS,"STOLT over netop at være blevet genvalgt som folketingskandidat for Radikale Venstre på Frederiksberg!

Dermed vil jeg for en god ordens skyld være at finde på stemmesedlen til folketingsvalget i hele København 😉 
@USER #fv19 [LINK]",[-0.6401052   0.39834493  0.34150654],[0.15399803 0.4350191  0.41098288]
78,positive,positive,TRUE,"@USER Hej Mikkel, jeg har slettet opslaget, for kom til at skrive en fejl. Det er jo helt oplagt at samle hele serien online, men lige nu går vores digitale arkiv ikke så langt tilbage. Vi arbejder på sagen ;-) Tak for tippet!",[-0.7143055   0.2826559   0.49780175],[0.14143085 0.38328248 0.47528666]
79,positive,positive,TRUE,"@USER Der er sket så meget! Var her sidst for 14 år siden, og det er en helt anden by (mere turistet, men bedre mad hvis man ved hvor man skal gå hen)... Byen er stadig lige smuk!",[-0.4175667   0.15589227  0.3239936 ],[0.20518705 0.36408266 0.43073034]
80,negative,negative,TRUE,"Nyt lovforslag vil give @USER lov til at indsamle følsomme oplysninger om ansatte og låne deres kollegaers identitet for at lokke dem i fælder, som kan koste dem jobbet. Sløseri skal have konsekvenser, siger forsvarsministeren. [LINK] #dkpol",[ 0.8091405  -0.10145877 -0.53083   ],[0.6009123  0.24173684 0.1573509 ]
81,negative,negative,TRUE,"@USER @USER Så du vil hellere gå diktatorens ærinde og lade ham blive kaldt ""Den store leder"" som titel? (Supreme leader oversat).",[ 1.0324564  -0.23277543 -0.5902366 ],[0.6758856  0.19071725 0.13339715]
82,negative,negative,TRUE,"@USER Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",[ 1.1287713  -0.36419576 -0.5513171 ],[0.7086858  0.15924521 0.13206892]
83,neutral,neutral,TRUE,@USER @USER sætter særlig fokus på de mange jazz koncerter i Tivoli som kulturdirektør @USER nævnte på pressemødet #dkmedier @USER,[-0.856276    0.47291324  0.47256136],[0.11689579 0.4416298  0.4414744 ]
84,neutral,neutral,TRUE,Aarhus United-talent skifter til tysk topklub - [LINK] [LINK],[-0.8654676   0.52142036  0.3956535 ],[0.11720923 0.46911535 0.4136755 ]
85,negative,neutral,MISS,Neeej... Det da ikke passe...#trppol #dkpol [LINK],[ 0.9923334  -0.26546052 -0.5143109 ],[0.66404015 0.18877365 0.14718619]
86,neutral,neutral,TRUE,Se filmen før serien [LINK],[-0.884323    0.4982235   0.44439372],[0.11413921 0.45484895 0.43101186]
87,positive,positive,TRUE,"@USER Det er sjovt.
Blanding af Squash og Tennis
Tempofyldt double på mini-tennis bane",[-0.8985848   0.47363847  0.47644576],[0.11236829 0.44319287 0.4444388 ]
88,positive,positive,TRUE,@USER Jeg har en til 60K Sover ufattelig godt i den ...,[-0.8460612   0.35301718  0.5588042 ],[0.11916059 0.39526266 0.48557684]
89,negative,negative,TRUE,"Hvordan spørger man en kilde: ”Er du ikke-binær?” #dkmedier 
[LINK]",[ 0.86538357 -0.1293337  -0.5569319 ],[0.620739   0.22956668 0.14969431]
90,negative,neutral,MISS,"@USER @USER Erkender, at han ikke har været prangende. Men forudsigelsen knytter sig nu også primært til, at han er straffesparksskytte.",[ 0.70660186 -0.06910659 -0.46402422],[0.5647962  0.26001948 0.17518437]
91,negative,positive,MISS,Er det sjovt at høre fire økonomer snakke om renter og befolkningsudvikling i 25 minutter? Det var i hvert fald sjovt at lave. Hør med her (på engelsk). #dkøko [LINK],[ 0.609927   -0.00697707 -0.44304606],[0.5295176  0.2857343  0.18474811]
92,negative,positive,MISS,Astralis!!!!! I er så vilde!!! I tonser forbi alle og lader det regne med utility #zulucs,[ 1.1181939 -0.3601296 -0.5447562],[0.7054183  0.16084924 0.13373241]
93,neutral,neutral,TRUE,"Strive Sport sikrer sig rettigheder til Major League Soccer
[LINK] [LINK]",[-0.8052832   0.5480451   0.33586434],[0.12498993 0.48374677 0.39126334]
94,negative,negative,TRUE,Det hænger ikke sammen - overhovedet - og er slet ikke gennemtænkt! #NokerNok #Jarlovsyndromet #ForbandedeHyklere #dkpol #dkmedier [LINK],[ 0.8222795  -0.21985416 -0.43926188],[0.6112774  0.21559836 0.17312425]
95,neutral,positive,MISS,YouGov Denmark: Rema 1000 er danske kvinders darling #brandindex #womensrankings2019 [LINK],[-0.8931283   0.51066685  0.4544393 ],[0.11212429 0.4564153  0.43146035]
96,positive,positive,TRUE,"TEAM NEWS 🗒️ Startopstillingen til dagens kamp mod @USER er kommet. Og der er genvalg til stort set samtlige mand fra sidste kamp mod Randers FC.
Go' kamp! 💪⚽️ #sldk #venaab [LINK]",[-0.9016175   0.4135972   0.54247993],[0.11156261 0.4156322  0.4728052 ]
97,neutral,positive,MISS,Godt oprids af situationen i Algeriet her #dkpol #dkmedier #dkaid [LINK],[-0.07588575  0.2348065  -0.0677735 ],[0.29651466 0.40455547 0.2989298 ]
98,negative,negative,TRUE,@USER Jeg håber virkelig han referere til sig selv... ellers er det da et virkelig trist og lavt niveau dks ansigt ud af til har..😳🤔,[ 0.6617871  -0.31575495 -0.21695347],[0.5581789  0.2100063  0.23181483]
99,positive,positive,TRUE,@USER ærespris går i år til @USER - for at formidle forskning. Og for at have holdninger til tobak og alkohol - og for at få forebyggelse på den sundhedspolitiske dagsorden #sundpol #dkpol - tillykke [LINK],[-0.6889812   0.33428094  0.4395987 ],[0.1454859  0.40477896 0.44973516]
100,neutral,negative,MISS,Steen Jakobsen (V): Skammeligt at Lars Løkke ikke lytter til sit bagland [LINK],[ 0.12438007  0.169166   -0.21917033],[0.3629696  0.37959504 0.25743538]
101,positive,positive,TRUE,"@USER @USER Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-0.802372    0.38359106  0.48088235],[0.1268681  0.41534567 0.45778626]
102,positive,positive,TRUE,"RT @USER: Det gør vi nemlig 💚Kom og del din mening med os🤓
#dkpol #flerevedmere [LINK]",[-0.8064866   0.33783293  0.54078454],[0.12520005 0.3931662  0.48163378]
103,negative,negative,TRUE,"@USER Unægtelig en knapt så positiv agenda til den kamp. For mig er der en forskel... og så nævner jeg ikke engang, at det er mandag",[ 0.25932682 -0.02721132 -0.12594253],[0.41133204 0.30885214 0.2798158 ]
104,negative,negative,TRUE,@USER @USER Håb er irrelevant. Ville gerne - under andre omstændigheder - have beholdt ham. Men jeg tror der er for meget der taler (for) tungt imod han bliver (økonomi + hans eget ønsker ift Zorniger nu er væk). Havde han været en lottokupon på en billig kontrakt havde det været anderledes,[ 1.1038305  -0.34370664 -0.5398403 ],[0.7000752  0.1646218  0.13530304]
105,negative,negative,TRUE,@USER @USER @USER @USER @USER @USER @USER Men det er imod loven det han gør. Man må ikke provokere andre med vilje.,[ 1.1130959  -0.33369607 -0.56132907],[0.7028691  0.165402   0.13172887]
